CookerStat, GenerateAssetRegistry=0.074714, Initialize=0.364065, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E08B3B244415057E30C8B7B1C0E75BF4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.20.03, Duration=1424.641113, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E08B3B244415057E30C8B7B1C0E75__AED117DFC8B0BA66A2EF5066CC9250BCCCE6E282, StartTime=2016.05.02-10.20.05, HierarchicalDDC=, DataSize=8388873, Duration=60.735222, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_839F6E0447801E5CDF818B924E83A__2CB559AF9FE32F61545A19E7A464F6968A9402CF, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=65799, Duration=0.914820, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_7, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_839F6E0447801E5CDF818B924E83A__AD4D1D8163EA1A53FE5414BFBC0B1875A36F0184, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=16647, Duration=0.510562, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_839F6E0447801E5CDF818B924E83A__6EF791BA123793FA360EC4B462D59B129A52BE7A, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=6899, Duration=0.475042, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_4, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F6FD798E4DB87E42C660EBA652AFAC40_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=32.246670, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F6FD798E4DB87E42C660EBA652AFA__675FE4736D9134974613008BAB9B4B6CBCBE277D, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=65799, Duration=0.805054, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F6FD798E4DB87E42C660EBA652AFA__F6F300EAB7DD10DAB8855A18EC63AA6A79105211, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=16647, Duration=0.740480, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_5, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A7D726464D01159BA0913EA1E782BA7B_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=0.597309, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F6FD798E4DB87E42C660EBA652AFA__74D281C7DCAB7B447A901AAE53BA92D2DC584F99, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=6604, Duration=0.611689, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A7D726464D01159BA0913EA1E782B__404F15A9D99FBE9F38F5713A4FA9BC7B9071B98B, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=6014, Duration=0.492450, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_6, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_87E15D434DC99D00968CF0BB4DCDCC77_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=23.007639, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_87E15D434DC99D00968CF0BB4DCDCC77__711B995BE8E541FE99C7CEF5824FA5625A41BF90, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=131332, Duration=0.989668, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_87E15D434DC99D00968CF0BB4DCDCC77__F68D14B371F3CE591097FBFD1DE053A1B634F95C, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33028, Duration=0.832114, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_87E15D434DC99D00968CF0BB4DCDCC77__0DB9ACC81CA432F195F166469EC4AEDCC22EC234, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8452, Duration=0.953075, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_87E15D434DC99D00968CF0BB4DCDCC77__29C5FBBDB81A644F83F29CABA46D19E4ED8565DB, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=4143, Duration=0.516247, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_7, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_6D34F11C447C1214E4ED9CBCCFA6D0F7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=9.969059, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_6D34F11C447C1214E4ED9CBCCFA6D0F7__D7A8768BC38258DF188D968ABB8626AE2EEEC83F, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33028, Duration=0.903100, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_6D34F11C447C1214E4ED9CBCCFA6D0F7__BF9C6C2159E95DC0B23A55D92A18F24FBD543052, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8452, Duration=0.905611, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_8, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AD42EA214A1A69BFCD377690998535DE_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=5.109813, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_6D34F11C447C1214E4ED9CBCCFA6D0F7__8FD18D4D1ACCFCEB14E7AF18DF23A14179CE1424, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3851, Duration=0.492349, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AD42EA214A1A69BFCD377690998535DE__1240817A3E6E4920918ECB02EB991AED35FA0921, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3267, Duration=0.679571, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_9, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F15E321B4A9F91A6D51D35873135C119_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=26.105072, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F15E321B4A9F91A6D51D35873135C__9AE55BEF237FD8D434A580A5D41215F0791888CE, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33031, Duration=0.715207, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F15E321B4A9F91A6D51D35873135C__5D2718C4FB39E334DA28D7B3E2E028DF66234E87, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8454, Duration=0.755232, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F15E321B4A9F91A6D51D35873135C__6E3DEB01FE47D1C7A231A11F6A0EA719C36CBD5F, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3883, Duration=0.586852, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8C668207432D173423ACF182B7241B88_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=22.733633, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8C668207432D173423ACF182B7241__C4B31B7AF2AEAEB60F47DFCAA0B45528398A6918, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=131335, Duration=1.929704, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8C668207432D173423ACF182B7241__A54B1594ADEC5BEA09C2E0A57540946A9A177162, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33031, Duration=0.770420, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8C668207432D173423ACF182B7241__367C7B986B6A3D56FD2D8661AF6294A2613BFFE8, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8454, Duration=0.538677, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE3A765C4100A74FF76BE58F5D3165F1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=3.225047, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8C668207432D173423ACF182B7241__87A2560F80375656C3AF2EA5A36E7C3C128F4193, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=4178, Duration=0.480283, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FE3A765C4100A74FF76BE58F5D316__FE4F4009F8188B09911E479E200D23F5A91295B5, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3294, Duration=0.560433, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_561FFF904B57AE9503240DB49618CC6E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=1.662824, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_561FFF904B57AE9503240DB49618CC6E_0__73FD65A13651469BB367A67E322224F3991FCDE9, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33026, Duration=0.835378, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_561FFF904B57AE9503240DB49618CC6E_0__88211D32A13922DB336E4E47ECB23E01D89E5E69, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8449, Duration=0.757653, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_561FFF904B57AE9503240DB49618CC6E_0__0C5CF12164EEBED5F86998445E8AD996E4EC0C16, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3829, Duration=0.522304, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_185E966744E109B0748C9AA1A8F92D4C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=5.274869, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_185E966744E109B0748C9AA1A8F92D4C_0__B7EB7FCFB98F7D08890D1CA0864BDA556D2AB89E, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=131330, Duration=1.001790, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_185E966744E109B0748C9AA1A8F92D4C_0__84638F430E214D4C41A0B08E6377F49EEF82CF85, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=33026, Duration=0.720732, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_185E966744E109B0748C9AA1A8F92D4C_0__1B5F702CD3B14934C7CB65874F4442E6B9857BEB, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=8449, Duration=0.763290, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F11EE4B849F7B52D30E86081C3B6C23A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.21.10, Duration=0.313621, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_185E966744E109B0748C9AA1A8F92D4C_0__E892AFF551180C3310E8925C11AFF2D22FEB3493, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=4119, Duration=0.484128, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F11EE4B849F7B52D30E86081C3B6C23A_0__E65411EE36315D9EF253C629C9C9DC1C4F91727B, StartTime=2016.05.02-10.21.10, HierarchicalDDC=, DataSize=3250, Duration=0.479102, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3293_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=4.516587, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__E2C055905704C6034EC17D19EAA050AA1221BD96, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=6014, Duration=3.435414, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B0C8F1F24E9D8D8119B1ABBF066BC4BD_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.197429, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B0C8F1F24E9D8D8119B1ABBF066BC4BD___B2F2A00B88913A91A2FB947BC0DF3CC869FF1F5B, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=817, Duration=0.647362, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AA2AED7E4F1EAD6EB264AC82C13A7A08_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.857625, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AA2AED7E4F1EAD6EB264AC82C13A7__9C911CE5144FF5F2358EB943DD4D1E6662E963F7, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=822, Duration=16.224720, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_47763A484422DC61806123AD95613460_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.211857, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_47763A484422DC61806123AD95613460___0CB2DCCB2B4B82ABDE3A9F197994A6D48BF108B2, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=817, Duration=8.400585, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CD89D22F4C7A435339C71E9646413B39_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.404742, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CD89D22F4C7A435339C71E9646413__7A15A283D37954719D7F11E7770C743064EF34FB, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=638, Duration=0.596974, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_20, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CFCA85F0454168DF66420C896908C468_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.857547, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CFCA85F0454168DF66420C896908C__603851421A56311908C20B738FC25CB361686C43, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=822, Duration=24.884262, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_21, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_639EB80045FC9371C3DAA89D7288DF80_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.846736, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdC4809EA03841E2C02FCB628E8E1064C9_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_639EB80045FC9371C3DAA89D7288D__56E6F5895E8929FAE5F84423E1815AB72D90B62F, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=822, Duration=0.658240, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_22, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CEC7E02C4A459CAF92C9308B117BF2BB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.406422, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId1F6468715F4B722BF7841CACE7A7F7E0_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CEC7E02C4A459CAF92C9308B117BF__567CFA5329C6368218C654E4CC0A30296A19B14B, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=638, Duration=3.306750, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionIdFE1A185B0A438C9D9BFB7297DE167385_23, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2652EC2C42FF96B7D0781497E6C3BEFC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803FCDCC4C3F000000000800000006000100000000000102000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.02-10.30.11, Duration=0.378802, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
DDCTransactionId0AA431014B48AEA4EFE77193A956411C_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2652EC2C42FF96B7D0781497E6C3B__F4ADEBC4534B6449DC9328C2BD8508129DD08B9F, StartTime=2016.05.02-10.30.11, HierarchicalDDC=, DataSize=638, Duration=0.612319, RunGuid=RunID43E5862A3A438B9CBF7D7486E4CDBEFB
